LAST NAME,FIRST NAME,MIDDLE NAME,STUDENT ID,COURSE NUMBER,COURSE NAME,COURSE ID,ROOM NUMBER,PERIOD
BEAVER,ALESSANDRO,Y.,162,CourseNumber19,CourseName31,CourseID54,RoomNumber111,5
BEAVER,ALESSANDRO,Y.,162,CourseNumber6,CourseName12,CourseID1225,RoomNumber111,1
BEAVER,ALESSANDRO,Y.,162,CourseNumber7,CourseName15,CourseID176,RoomNumber3,3
BEAVER,ALESSANDRO,Y.,162,CourseNumber9,CourseName17,CourseID182,RoomNumber7,7
BEAVER,ALESSANDRO,Y.,162,CourseNumber97,CourseName120,CourseID1228,RoomNumber64,6
BEAVER,ALESSANDRO,Y.,162,CourseNumber99,CourseName123,CourseID876,RoomNumber93,2
BECERRA,ABIGAEL,Z.,163,CourseNumber40,CourseName57,CourseID120,RoomNumber43,4
BECERRA,ABIGAEL,Z.,163,CourseNumber42,CourseName59,CourseID1230,RoomNumber4,8
BECERRA,ABIGAEL,Z.,163,CourseNumber46,CourseName63,CourseID1074,RoomNumber47,5
BECERRA,ABIGAEL,Z.,163,CourseNumber69,CourseName86,CourseID1234,RoomNumber65,2
BECERRA,ABIGAEL,Z.,163,CourseNumber98,CourseName122,CourseID1232,RoomNumber86,7
BECERRA,ARAINN,A.,164,CourseNumber109,CourseName129,CourseID426,RoomNumber94,2
BECERRA,ARAINN,A.,164,CourseNumber35,CourseName52,CourseID704,RoomNumber7,1
BECERRA,ARAINN,A.,164,CourseNumber39,CourseName56,CourseID730,RoomNumber65,7
BECERRA,ARAINN,A.,164,CourseNumber47,CourseName64,CourseID545,RoomNumber96,6
BECERRA,ARAINN,A.,164,CourseNumber5,CourseName9,CourseID1238,RoomNumber76,5
BECERRA,ARAINN,A.,164,CourseNumber56,CourseName73,CourseID215,RoomNumber56,8
BECK,ALISTER,S.,165,CourseNumber27,CourseName43,CourseID173,RoomNumber50,8
BECK,ALISTER,S.,165,CourseNumber35,CourseName52,CourseID530,RoomNumber7,3
BECK,ALISTER,S.,165,CourseNumber47,CourseName64,CourseID866,RoomNumber43,5
BECK,ALISTER,S.,165,CourseNumber48,CourseName65,CourseID870,RoomNumber91,6
BECK,ALISTER,S.,165,CourseNumber49,CourseName66,CourseID142,RoomNumber49,2
BECKER,BORYS,B.,166,CourseNumber1,CourseName2,CourseID349,RoomNumber69,2
BECKER,BORYS,B.,166,CourseNumber139,CourseName164,CourseID697,RoomNumber7,1
BECKER,BORYS,B.,166,CourseNumber14,CourseName25,CourseID40,RoomNumber18,8
BECKER,BORYS,B.,166,CourseNumber26,CourseName42,CourseID196,RoomNumber35,4
BECKER,BORYS,B.,166,CourseNumber66,CourseName83,CourseID485,RoomNumber39,5
BECKER,BORYS,B.,166,CourseNumber72,CourseName40,CourseID1080,RoomNumber79,3
BEGAY,AADAM,C.,167,CourseNumber166,CourseName143,CourseID993,RoomNumber7,4
BEGAY,AADAM,C.,167,CourseNumber34,CourseName51,CourseID594,RoomNumber40,2
BEGAY,AADAM,C.,167,CourseNumber37,CourseName54,CourseID338,RoomNumber41,3
BEGAY,AADAM,C.,167,CourseNumber55,CourseName72,CourseID588,RoomNumber55,8
BEGAY,AADAM,C.,167,CourseNumber61,CourseName78,CourseID890,RoomNumber11,1
BEGAY,AADAM,C.,167,CourseNumber73,CourseName90,CourseID254,RoomNumber70,5
BEGAY,AADAM,C.,167,CourseNumber95,CourseName116,CourseID647,RoomNumber36,7
BEIL,BEATRICE,D.,168,CourseNumber1,CourseName2,CourseID936,RoomNumber16,8
BEIL,BEATRICE,D.,168,CourseNumber27,CourseName43,CourseID1243,RoomNumber93,4
BEIL,BEATRICE,D.,168,CourseNumber3,CourseName7,CourseID9,RoomNumber7,1
BEIL,BEATRICE,D.,168,CourseNumber31,CourseName48,CourseID454,RoomNumber52,7
BEIL,BEATRICE,D.,168,CourseNumber38,CourseName55,CourseID116,RoomNumber42,2
BEIL,BEATRICE,D.,168,CourseNumber44,CourseName61,CourseID128,RoomNumber46,5
BEIL,BEATRICE,D.,168,CourseNumber50,CourseName67,CourseID1083,RoomNumber85,6
BEIL,FRANCO,E.,169,CourseNumber10,CourseName18,CourseID1245,RoomNumber27,2
BEIL,FRANCO,E.,169,CourseNumber113,CourseName133,CourseID483,RoomNumber59,6
BEIL,FRANCO,E.,169,CourseNumber27,CourseName43,CourseID1247,RoomNumber88,1
BEIL,FRANCO,E.,169,CourseNumber48,CourseName65,CourseID180,RoomNumber17,8
BEIL,FRANCO,E.,169,CourseNumber6,CourseName12,CourseID952,RoomNumber111,7
BEIL,FRANCO,E.,169,CourseNumber7,CourseName15,CourseID176,RoomNumber3,3
BEIL,FRANCO,E.,169,CourseNumber9,CourseName17,CourseID832,RoomNumber7,5
BELCHER,CIARA,F.,170,CourseNumber120,CourseName142,CourseID1223,RoomNumber22,4
BELCHER,CIARA,F.,170,CourseNumber13,CourseName24,CourseID336,RoomNumber7,8
BELCHER,CIARA,F.,170,CourseNumber16,CourseName27,CourseID640,RoomNumber21,6
BELCHER,CIARA,F.,170,CourseNumber31,CourseName48,CourseID101,RoomNumber18,3
BELCHER,CIARA,F.,170,CourseNumber50,CourseName67,CourseID402,RoomNumber91,5
BELL,ALEXA,V.,171,CourseNumber1,CourseName2,CourseID1249,RoomNumber3,4
BELL,ALEXA,V.,171,CourseNumber13,CourseName24,CourseID792,RoomNumber7,1
BELL,ALEXA,V.,171,CourseNumber21,CourseName34,CourseID79,RoomNumber29,5
BELL,ALEXA,V.,171,CourseNumber31,CourseName48,CourseID194,RoomNumber60,6
BELL,ALEXA,V.,171,CourseNumber41,CourseName58,CourseID420,RoomNumber44,2
BELL,ALEXA,V.,171,CourseNumber50,CourseName67,CourseID147,RoomNumber51,8
BELL,ALEXA,V.,171,CourseNumber95,CourseName116,CourseID647,RoomNumber36,7
BELTRAN,BOYD,G.,172,CourseNumber27,CourseName43,CourseID1186,RoomNumber36,1
BELTRAN,BOYD,G.,172,CourseNumber48,CourseName65,CourseID264,RoomNumber72,2
BELTRAN,BOYD,G.,172,CourseNumber6,CourseName12,CourseID894,RoomNumber111,3
BELTRAN,BOYD,G.,172,CourseNumber74,CourseName91,CourseID260,RoomNumber25,8
BELTRAN,BOYD,G.,172,CourseNumber76,CourseName93,CourseID268,RoomNumber57,7
BELTRAN,BOYD,G.,172,CourseNumber77,CourseName94,CourseID270,RoomNumber20,5
BELTRAN,BOYD,G.,172,CourseNumber9,CourseName17,CourseID899,RoomNumber7,6
BELTRAN,EMANUEL,I.,173,CourseNumber1,CourseName2,CourseID428,RoomNumber34,3
BELTRAN,EMANUEL,I.,173,CourseNumber121,CourseName143,CourseID596,RoomNumber7,7
BELTRAN,EMANUEL,I.,173,CourseNumber21,CourseName34,CourseID1251,RoomNumber29,1
BELTRAN,EMANUEL,I.,173,CourseNumber26,CourseName42,CourseID87,RoomNumber35,2
BELTRAN,EMANUEL,I.,173,CourseNumber31,CourseName48,CourseID1020,RoomNumber18,5
BELTRAN,EMANUEL,I.,173,CourseNumber50,CourseName67,CourseID1202,RoomNumber45,4
BELTRAN,EMANUEL,I.,173,CourseNumber73,CourseName90,CourseID1143,RoomNumber97,8
BENAVIDES,ADEOLU,H.,174,CourseNumber10,CourseName18,CourseID748,RoomNumber13,6
BENAVIDES,ADEOLU,H.,174,CourseNumber146,CourseName176,CourseID807,RoomNumber106,4
BENAVIDES,ADEOLU,H.,174,CourseNumber27,CourseName43,CourseID712,RoomNumber93,8
BENAVIDES,ADEOLU,H.,174,CourseNumber48,CourseName65,CourseID1253,RoomNumber31,3
BENAVIDES,ADEOLU,H.,174,CourseNumber6,CourseName12,CourseID952,RoomNumber111,7
BENAVIDES,ADEOLU,H.,174,CourseNumber7,CourseName15,CourseID563,RoomNumber3,2
BENAVIDES,ADEOLU,H.,174,CourseNumber9,CourseName17,CourseID169,RoomNumber7,1
BENAVIDES,ARLO,I.,175,CourseNumber10,CourseName18,CourseID1245,RoomNumber27,2
BENAVIDES,ARLO,I.,175,CourseNumber146,CourseName176,CourseID1256,RoomNumber106,5
BENAVIDES,ARLO,I.,175,CourseNumber27,CourseName43,CourseID712,RoomNumber93,8
BENAVIDES,ARLO,I.,175,CourseNumber48,CourseName65,CourseID138,RoomNumber26,1
BENAVIDES,ARLO,I.,175,CourseNumber6,CourseName12,CourseID1255,RoomNumber111,6
BENAVIDES,ARLO,I.,175,CourseNumber7,CourseName15,CourseID1085,RoomNumber11,7
BENAVIDES,ARLO,I.,175,CourseNumber9,CourseName17,CourseID872,RoomNumber7,3
BENDER,CASSIE,J.,176,CourseNumber162,CourseName193,CourseID1262,RoomNumber37,3
BENDER,CASSIE,J.,176,CourseNumber164,CourseName195,CourseID977,RoomNumber49,5
BENDER,CASSIE,J.,176,CourseNumber165,CourseName64,CourseID1260,RoomNumber96,8
BENDER,CASSIE,J.,176,CourseNumber17,CourseName30,CourseID1258,RoomNumber24,6
BENDER,CASSIE,J.,176,CourseNumber193,CourseName65,CourseID1264,RoomNumber62,1
BENDER,CASSIE,J.,176,CourseNumber35,CourseName52,CourseID438,RoomNumber7,2
BENDER,CASSIE,J.,176,CourseNumber59,CourseName76,CourseID524,RoomNumber58,4
BENITEZ,ARGYLL,K.,177,CourseNumber10,CourseName18,CourseID26,RoomNumber13,2
BENITEZ,ARGYLL,K.,177,CourseNumber15,CourseName26,CourseID42,RoomNumber19,4
BENITEZ,ARGYLL,K.,177,CourseNumber27,CourseName43,CourseID1132,RoomNumber93,5
BENITEZ,ARGYLL,K.,177,CourseNumber48,CourseName65,CourseID180,RoomNumber17,8
BENITEZ,ARGYLL,K.,177,CourseNumber6,CourseName12,CourseID797,RoomNumber111,3
BENITEZ,ARGYLL,K.,177,CourseNumber7,CourseName15,CourseID1085,RoomNumber11,7
BENITEZ,ARGYLL,K.,177,CourseNumber9,CourseName17,CourseID386,RoomNumber7,1
BENITEZ,ARGYLL,K.,177,CourseNumber96,CourseName118,CourseID361,RoomNumber30,6
BENITEZ,ELLIOTT,L.,178,CourseNumber123,CourseName146,CourseID604,RoomNumber101,2
BENITEZ,ELLIOTT,L.,178,CourseNumber157,CourseName186,CourseID1268,RoomNumber17,4
BENITEZ,ELLIOTT,L.,178,CourseNumber194,CourseName225,CourseID1270,RoomNumber59,3
BENITEZ,ELLIOTT,L.,178,CourseNumber20,CourseName32,CourseID61,RoomNumber24,1
BENITEZ,ELLIOTT,L.,178,CourseNumber30,CourseName47,CourseID99,RoomNumber7,5
BENJAMIN,AMY,M.,179,CourseNumber195,CourseName226,CourseID1273,RoomNumber29,2
BENJAMIN,AMY,M.,179,CourseNumber27,CourseName43,CourseID144,RoomNumber50,5
BENJAMIN,AMY,M.,179,CourseNumber53,CourseName70,CourseID363,RoomNumber16,1
BENJAMIN,AMY,M.,179,CourseNumber56,CourseName73,CourseID783,RoomNumber56,3
BENJAMIN,AMY,M.,179,CourseNumber57,CourseName74,CourseID1275,RoomNumber13,8
BENJAMIN,AMY,M.,179,CourseNumber6,CourseName12,CourseID1272,RoomNumber111,6
BENJAMIN,AMY,M.,179,CourseNumber65,CourseName82,CourseID1277,RoomNumber63,4
BENJAMIN,AMY,M.,179,CourseNumber9,CourseName17,CourseID989,RoomNumber7,7
BENNETT,AARON-JOHN,J.,180,CourseNumber3,CourseName7,CourseID1190,RoomNumber7,8
BENNETT,AARON-JOHN,J.,180,CourseNumber34,CourseName51,CourseID436,RoomNumber40,5
BENNETT,AARON-JOHN,J.,180,CourseNumber37,CourseName54,CourseID422,RoomNumber41,7
BENNETT,AARON-JOHN,J.,180,CourseNumber42,CourseName59,CourseID790,RoomNumber26,2
BENNETT,AARON-JOHN,J.,180,CourseNumber52,CourseName69,CourseID157,RoomNumber39,3
BENNETT,AARON-JOHN,J.,180,CourseNumber61,CourseName78,CourseID1279,RoomNumber102,6
BENOIT,AJAY,N.,181,CourseNumber11,CourseName19,CourseID28,RoomNumber14,7
BENOIT,AJAY,N.,181,CourseNumber171,CourseName200,CourseID1043,RoomNumber106,3
BENOIT,AJAY,N.,181,CourseNumber53,CourseName70,CourseID1281,RoomNumber84,5
BENOIT,AJAY,N.,181,CourseNumber57,CourseName74,CourseID630,RoomNumber60,2
BENOIT,AJAY,N.,181,CourseNumber6,CourseName12,CourseID1255,RoomNumber111,6
BENOIT,AJAY,N.,181,CourseNumber63,CourseName80,CourseID365,RoomNumber53,4
BENOIT,AJAY,N.,181,CourseNumber64,CourseName81,CourseID1283,RoomNumber46,1
BENOIT,AJAY,N.,181,CourseNumber9,CourseName17,CourseID367,RoomNumber7,8
BENSON,AJAIPAL,J.,182,CourseNumber112,CourseName132,CourseID762,RoomNumber83,5
BENSON,AJAIPAL,J.,182,CourseNumber158,CourseName187,CourseID915,RoomNumber59,4
BENSON,AJAIPAL,J.,182,CourseNumber27,CourseName43,CourseID1186,RoomNumber36,1
BENSON,AJAIPAL,J.,182,CourseNumber53,CourseName70,CourseID479,RoomNumber43,3
BENSON,AJAIPAL,J.,182,CourseNumber56,CourseName73,CourseID913,RoomNumber62,6
BENSON,AJAIPAL,J.,182,CourseNumber57,CourseName74,CourseID171,RoomNumber57,2
BENSON,AJAIPAL,J.,182,CourseNumber6,CourseName12,CourseID360,RoomNumber111,7
BENSON,AJAIPAL,J.,182,CourseNumber9,CourseName17,CourseID207,RoomNumber7,8
BENTLEY,ANGELIKA,O.,183,CourseNumber53,CourseName70,CourseID211,RoomNumber16,2
BENTLEY,ANGELIKA,O.,183,CourseNumber55,CourseName72,CourseID213,RoomNumber55,3
BENTLEY,ANGELIKA,O.,183,CourseNumber56,CourseName73,CourseID215,RoomNumber56,8
BENTLEY,ANGELIKA,O.,183,CourseNumber57,CourseName74,CourseID1285,RoomNumber60,1
BENTLEY,ANGELIKA,O.,183,CourseNumber6,CourseName12,CourseID360,RoomNumber111,7
BENTLEY,ANGELIKA,O.,183,CourseNumber65,CourseName82,CourseID495,RoomNumber63,6
BENTLEY,ANGELIKA,O.,183,CourseNumber66,CourseName83,CourseID485,RoomNumber39,5
BENTLEY,ANGELIKA,O.,183,CourseNumber9,CourseName17,CourseID655,RoomNumber7,4
BENTON,FAY,J.,184,CourseNumber196,CourseName227,CourseID1287,RoomNumber108,6
BENTON,FAY,J.,184,CourseNumber55,CourseName72,CourseID888,RoomNumber55,1
BENTON,FAY,J.,184,CourseNumber57,CourseName74,CourseID369,RoomNumber13,5
BENTON,FAY,J.,184,CourseNumber6,CourseName12,CourseID952,RoomNumber111,7
BENTON,FAY,J.,184,CourseNumber63,CourseName80,CourseID586,RoomNumber56,2
BENTON,FAY,J.,184,CourseNumber7,CourseName15,CourseID967,RoomNumber37,8
BENTON,FAY,J.,184,CourseNumber9,CourseName17,CourseID266,RoomNumber7,3
BERG,AIMEE-LEIGH,J.,185,CourseNumber33,CourseName50,CourseID432,RoomNumber84,4
BERG,AIMEE-LEIGH,J.,185,CourseNumber35,CourseName52,CourseID438,RoomNumber7,2
BERG,AIMEE-LEIGH,J.,185,CourseNumber36,CourseName53,CourseID769,RoomNumber86,6
BERG,AIMEE-LEIGH,J.,185,CourseNumber38,CourseName55,CourseID440,RoomNumber35,8
BERG,AIMEE-LEIGH,J.,185,CourseNumber39,CourseName56,CourseID534,RoomNumber95,1
BERG,AIMEE-LEIGH,J.,185,CourseNumber71,CourseName88,CourseID243,RoomNumber68,3
BERG,AIMEE-LEIGH,J.,185,CourseNumber94,CourseName114,CourseID528,RoomNumber26,5
BERGER,ARDEN,P.,186,CourseNumber27,CourseName43,CourseID823,RoomNumber36,5
BERGER,ARDEN,P.,186,CourseNumber53,CourseName70,CourseID382,RoomNumber84,7
BERGER,ARDEN,P.,186,CourseNumber57,CourseName74,CourseID171,RoomNumber57,2
BERGER,ARDEN,P.,186,CourseNumber58,CourseName75,CourseID178,RoomNumber6,6
BERGER,ARDEN,P.,186,CourseNumber6,CourseName12,CourseID797,RoomNumber111,3
BERGER,ARDEN,P.,186,CourseNumber63,CourseName80,CourseID1141,RoomNumber62,8
BERGER,ARDEN,P.,186,CourseNumber9,CourseName17,CourseID386,RoomNumber7,1
BERGERON,ALAND,F.,187,CourseNumber121,CourseName143,CourseID596,RoomNumber7,7
BERGERON,ALAND,F.,187,CourseNumber157,CourseName186,CourseID1268,RoomNumber17,4
BERGERON,ALAND,F.,187,CourseNumber16,CourseName27,CourseID44,RoomNumber20,2
BERGERON,AVA-GRACE,Q.,188,CourseNumber15,CourseName26,CourseID632,RoomNumber63,3
BERGERON,AVA-GRACE,Q.,188,CourseNumber35,CourseName52,CourseID438,RoomNumber7,2
BERGERON,AVA-GRACE,Q.,188,CourseNumber36,CourseName53,CourseID769,RoomNumber86,6
BERGERON,AVA-GRACE,Q.,188,CourseNumber47,CourseName64,CourseID1293,RoomNumber69,4
BERGERON,AVA-GRACE,Q.,188,CourseNumber50,CourseName67,CourseID1047,RoomNumber51,1
BERGERON,AVA-GRACE,Q.,188,CourseNumber66,CourseName83,CourseID485,RoomNumber39,5
BERGERON,AVA-GRACE,Q.,188,CourseNumber68,CourseName85,CourseID231,RoomNumber46,8
BERGMAN,ANJAN,R.,189,CourseNumber124,CourseName147,CourseID612,RoomNumber32,3
BERGMAN,ANJAN,R.,189,CourseNumber35,CourseName52,CourseID1295,RoomNumber7,5
BERGMAN,ANJAN,R.,189,CourseNumber39,CourseName56,CourseID561,RoomNumber36,2
BERGMAN,ANJAN,R.,189,CourseNumber47,CourseName64,CourseID606,RoomNumber84,1
BERGMAN,ANJAN,R.,189,CourseNumber48,CourseName65,CourseID481,RoomNumber79,4
BERGMAN,ANJAN,R.,189,CourseNumber49,CourseName66,CourseID610,RoomNumber68,7
BERGMAN,ANJAN,R.,189,CourseNumber58,CourseName75,CourseID819,RoomNumber6,8
BERMUDEZ,CALLIE,S.,190,CourseNumber1,CourseName2,CourseID1297,RoomNumber6,5
BERMUDEZ,CALLIE,S.,190,CourseNumber120,CourseName142,CourseID732,RoomNumber22,2
BERMUDEZ,CALLIE,S.,190,CourseNumber26,CourseName42,CourseID252,RoomNumber33,1
BERMUDEZ,CALLIE,S.,190,CourseNumber3,CourseName7,CourseID1066,RoomNumber7,6
BERMUDEZ,CALLIE,S.,190,CourseNumber5,CourseName9,CourseID1299,RoomNumber100,4
BERMUDEZ,CALLIE,S.,190,CourseNumber72,CourseName40,CourseID1080,RoomNumber79,3
BERNAL,CAIDEN,T.,191,CourseNumber171,CourseName200,CourseID1043,RoomNumber106,3
BERNAL,CAIDEN,T.,191,CourseNumber53,CourseName70,CourseID1301,RoomNumber16,4
BERNAL,CAIDEN,T.,191,CourseNumber57,CourseName74,CourseID630,RoomNumber60,2
BERNAL,CAIDEN,T.,191,CourseNumber6,CourseName12,CourseID202,RoomNumber111,7
BERNAL,CAIDEN,T.,191,CourseNumber64,CourseName81,CourseID205,RoomNumber59,1
BERNAL,CAIDEN,T.,191,CourseNumber9,CourseName17,CourseID832,RoomNumber7,5
BERNAL,CAIDEN,T.,191,CourseNumber94,CourseName114,CourseID350,RoomNumber40,6
BERNARD,CARIS,U.,192,CourseNumber197,CourseName230,CourseID1304,RoomNumber38,5
BERNARD,CARIS,U.,192,CourseNumber45,CourseName62,CourseID1073,RoomNumber7,8
BERNARD,CARIS,U.,192,CourseNumber72,CourseName40,CourseID1080,RoomNumber79,3
BERNSTEIN,CIERAN,V.,193,CourseNumber140,CourseName166,CourseID1314,RoomNumber109,6
BERNSTEIN,CIERAN,V.,193,CourseNumber198,CourseName231,CourseID1309,RoomNumber59,5
BERNSTEIN,CIERAN,V.,193,CourseNumber199,CourseName97,CourseID1316,RoomNumber105,7
BERNSTEIN,CIERAN,V.,193,CourseNumber34,CourseName51,CourseID108,RoomNumber40,1
BERNSTEIN,CIERAN,V.,193,CourseNumber35,CourseName52,CourseID1311,RoomNumber7,4
BERNSTEIN,CIERAN,V.,193,CourseNumber36,CourseName53,CourseID1312,RoomNumber86,8
BERNSTEIN,CIERAN,V.,193,CourseNumber55,CourseName72,CourseID1307,RoomNumber55,2
BERRY,ARRAN,W.,194,CourseNumber111,CourseName131,CourseID868,RoomNumber91,1
BERRY,ARRAN,W.,194,CourseNumber124,CourseName147,CourseID612,RoomNumber32,3
BERRY,ARRAN,W.,194,CourseNumber138,CourseName162,CourseID1318,RoomNumber28,5
BERRY,ARRAN,W.,194,CourseNumber35,CourseName52,CourseID1311,RoomNumber7,4
BERRY,ARRAN,W.,194,CourseNumber39,CourseName56,CourseID118,RoomNumber36,6
BERRY,ARRAN,W.,194,CourseNumber47,CourseName64,CourseID499,RoomNumber96,2
BERRY,ARRAN,W.,194,CourseNumber5,CourseName9,CourseID1320,RoomNumber8,8
BEST,EVELYN,L.,195,CourseNumber146,CourseName176,CourseID1256,RoomNumber106,5
BEST,EVELYN,L.,195,CourseNumber35,CourseName52,CourseID547,RoomNumber7,8
BEST,EVELYN,L.,195,CourseNumber47,CourseName64,CourseID606,RoomNumber84,1
BEST,EVELYN,L.,195,CourseNumber49,CourseName66,CourseID1326,RoomNumber49,4
BEST,EVELYN,L.,195,CourseNumber58,CourseName75,CourseID1324,RoomNumber6,2
BEST,EVELYN,L.,195,CourseNumber59,CourseName76,CourseID1328,RoomNumber58,6
BEST,EVELYN,L.,195,CourseNumber96,CourseName118,CourseID1322,RoomNumber19,7
BETANCOURT,ALESHA,X.,196,CourseNumber16,CourseName27,CourseID1015,RoomNumber21,1
BETANCOURT,ALESHA,X.,196,CourseNumber200,CourseName232,CourseID1330,RoomNumber45,3
BETANCOURT,ALESHA,X.,196,CourseNumber22,CourseName37,CourseID67,RoomNumber25,2
BETANCOURT,ALESHA,X.,196,CourseNumber30,CourseName47,CourseID99,RoomNumber7,5
BETANCOURT,ALESHA,X.,196,CourseNumber5,CourseName9,CourseID1320,RoomNumber8,8
BETTS,ABDERRAHMANE,Y.,197,CourseNumber1,CourseName2,CourseID1297,RoomNumber6,5
BETTS,ABDERRAHMANE,Y.,197,CourseNumber144,CourseName172,CourseID737,RoomNumber7,6
BETTS,ABDERRAHMANE,Y.,197,CourseNumber201,CourseName233,CourseID1332,RoomNumber106,4
BETTS,ABDERRAHMANE,Y.,197,CourseNumber26,CourseName42,CourseID87,RoomNumber35,2
BETTS,ABDERRAHMANE,Y.,197,CourseNumber34,CourseName51,CourseID375,RoomNumber85,8
BETTS,ABDERRAHMANE,Y.,197,CourseNumber37,CourseName54,CourseID422,RoomNumber41,7
BEYER,BRODEN,Z.,198,CourseNumber1,CourseName2,CourseID1297,RoomNumber6,5
BEYER,BRODEN,Z.,198,CourseNumber24,CourseName40,CourseID1064,RoomNumber79,8
BEYER,BRODEN,Z.,198,CourseNumber26,CourseName42,CourseID87,RoomNumber35,2
BEYER,BRODEN,Z.,198,CourseNumber3,CourseName7,CourseID1334,RoomNumber7,4
BEYER,BRODEN,Z.,198,CourseNumber39,CourseName56,CourseID730,RoomNumber65,7
BEYER,BRODEN,Z.,198,CourseNumber97,CourseName120,CourseID1228,RoomNumber64,6
BIGGS,ALEXIN,A.,199,CourseNumber27,CourseName43,CourseID1186,RoomNumber36,1
BIGGS,ALEXIN,A.,199,CourseNumber56,CourseName73,CourseID777,RoomNumber62,2
BIGGS,ALEXIN,A.,199,CourseNumber6,CourseName12,CourseID409,RoomNumber111,3
BIGGS,ALEXIN,A.,199,CourseNumber74,CourseName91,CourseID537,RoomNumber25,7
BIGGS,ALEXIN,A.,199,CourseNumber76,CourseName93,CourseID800,RoomNumber57,5
BIGGS,ALEXIN,A.,199,CourseNumber77,CourseName94,CourseID802,RoomNumber20,8
BIGGS,ALEXIN,A.,199,CourseNumber9,CourseName17,CourseID1069,RoomNumber7,6
BILLINGS,ARKLE,B.,200,CourseNumber1,CourseName2,CourseID695,RoomNumber11,4
BILLINGS,ARKLE,B.,200,CourseNumber12,CourseName23,CourseID36,RoomNumber17,1
BILLINGS,ARKLE,B.,200,CourseNumber26,CourseName42,CourseID1338,RoomNumber83,2
BILLINGS,ARKLE,B.,200,CourseNumber31,CourseName48,CourseID194,RoomNumber60,6
BILLINGS,ARKLE,B.,200,CourseNumber45,CourseName62,CourseID130,RoomNumber7,3
BILLINGS,ARKLE,B.,200,CourseNumber52,CourseName69,CourseID198,RoomNumber61,5
BILLINGS,FRAZER,C.,201,CourseNumber111,CourseName131,CourseID1339,RoomNumber67,6
BILLINGS,FRAZER,C.,201,CourseNumber6,CourseName12,CourseID409,RoomNumber111,3
BILLINGS,FRAZER,C.,201,CourseNumber74,CourseName91,CourseID895,RoomNumber25,5
BILLINGS,FRAZER,C.,201,CourseNumber76,CourseName93,CourseID539,RoomNumber57,8
BILLINGS,FRAZER,C.,201,CourseNumber77,CourseName94,CourseID874,RoomNumber20,7
BILLINGS,FRAZER,C.,201,CourseNumber9,CourseName17,CourseID386,RoomNumber7,1
BINGHAM,ELLIOT,I.,202,CourseNumber124,CourseName147,CourseID626,RoomNumber32,4
BINGHAM,ELLIOT,I.,202,CourseNumber21,CourseName34,CourseID1251,RoomNumber29,1
BINGHAM,ELLIOT,I.,202,CourseNumber33,CourseName50,CourseID106,RoomNumber15,8
BINGHAM,ELLIOT,I.,202,CourseNumber35,CourseName52,CourseID493,RoomNumber7,5
BINGHAM,ELLIOT,I.,202,CourseNumber39,CourseName56,CourseID442,RoomNumber81,6
BINGHAM,ELLIOT,I.,202,CourseNumber5,CourseName9,CourseID945,RoomNumber8,7
BINGHAM,ELLIOT,I.,202,CourseNumber50,CourseName67,CourseID928,RoomNumber51,2
BIRD,ALEKSANDRS,R.,203,CourseNumber27,CourseName43,CourseID969,RoomNumber88,3
BIRD,ALEKSANDRS,R.,203,CourseNumber6,CourseName12,CourseID17,RoomNumber111,1
BIRD,ALEKSANDRS,R.,203,CourseNumber63,CourseName80,CourseID586,RoomNumber56,2
BIRD,ALEKSANDRS,R.,203,CourseNumber74,CourseName91,CourseID537,RoomNumber25,7
BIRD,ALEKSANDRS,R.,203,CourseNumber76,CourseName93,CourseID800,RoomNumber57,5
BIRD,ALEKSANDRS,R.,203,CourseNumber77,CourseName94,CourseID802,RoomNumber20,8
BIRD,ALEKSANDRS,R.,203,CourseNumber9,CourseName17,CourseID1069,RoomNumber7,6
BIRD,ALEKSANDRS,R.,203,CourseNumber96,CourseName118,CourseID860,RoomNumber30,4
BIRD,EBEN,Q.,204,CourseNumber130,CourseName153,CourseID1341,RoomNumber18,2
BIRD,EBEN,Q.,204,CourseNumber45,CourseName62,CourseID130,RoomNumber7,3
BIRD,EBEN,Q.,204,CourseNumber50,CourseName67,CourseID147,RoomNumber51,8
BIRD,EBEN,Q.,204,CourseNumber61,CourseName78,CourseID1095,RoomNumber15,5
BIRD,EBEN,Q.,204,CourseNumber73,CourseName90,CourseID340,RoomNumber70,4
BIRD,EBEN,Q.,204,CourseNumber95,CourseName116,CourseID1135,RoomNumber81,7
BISHOP,AARNAV,D.,205,CourseNumber53,CourseName70,CourseID1281,RoomNumber84,5
BISHOP,AARNAV,D.,205,CourseNumber54,CourseName71,CourseID1343,RoomNumber54,3
BISHOP,AARNAV,D.,205,CourseNumber56,CourseName73,CourseID215,RoomNumber56,8
BISHOP,AARNAV,D.,205,CourseNumber57,CourseName74,CourseID630,RoomNumber60,2
BISHOP,AARNAV,D.,205,CourseNumber6,CourseName12,CourseID202,RoomNumber111,7
BISHOP,AARNAV,D.,205,CourseNumber64,CourseName81,CourseID205,RoomNumber59,1
BISHOP,AARNAV,D.,205,CourseNumber9,CourseName17,CourseID899,RoomNumber7,6
BISHOP,AARNAV,D.,205,CourseNumber96,CourseName118,CourseID860,RoomNumber30,4
BLACK,BECKY,E.,206,CourseNumber156,CourseName183,CourseID862,RoomNumber59,7
BLACK,BECKY,E.,206,CourseNumber157,CourseName186,CourseID905,RoomNumber31,1
